sap_id,br_code,min_qty,max_qty
492490594,TNS1,3,40
493924110,TNS1,3,40
490809404,TNS1,3,40
494002969,TNS1,3,40
493925658,TNS1,3,40
494002180,TNS1,3,40
493922495,TNS1,3,40
493922105,TNS1,3,40
493922081,TNS1,3,40
493923079,TNS1,3,40
493921320,TNS1,3,40
491296365,TNS1,3,40
493922474,TNS1,3,40
493926227,TNS1,3,40
493926504,TNS1,3,40
493923282,TNS1,3,40
493923284,TNS1,3,40
493923162,TNS1,3,40
493925554,TNS1,3,40
493926280,TNS1,3,40
491089720,TNS1,3,40
493926078,TNS1,3,40
491629074,TNS1,3,40
493926234,TNS1,3,40
493924079,TNS1,3,40
493922027,TNS1,3,40
493933826,TNS1,3,40
493925326,TNS1,3,40
493945970,TNS1,3,40
494001028,TNS1,3,40
494000781,TNS1,3,40
494006510,TNS1,3,40
493952039,TNS1,3,40
494002970,TNS1,3,40
493924075,TNS1,3,40
494004370,TNS1,3,40
493925516,TNS1,3,40
492490527,TNS1,3,40
494005748,TNS1,3,40
493921674,TNS1,3,40
494000739,TNS1,3,40
490896734,TNS1,3,40
493999700,TNS1,3,40
493926464,TNS1,3,40
493924701,TNS1,3,40
493921450,TNS1,3,40
493925288,TNS1,3,40
493922104,TNS1,3,40
493923640,TNS1,3,40
493941601,TNS1,3,40
493921752,TNS1,3,40
494001018,TNS1,3,40
493925060,TNS1,3,40
494000719,TNS1,3,40
493923731,TNS1,3,40
493951482,TNS1,3,40
493921895,TNS1,3,40
493924610,TNS1,3,40
493926501,TNS1,3,40
493927450,TNS1,3,40
493926275,TNS1,3,40
493926799,TNS1,3,40
494001350,TNS1,3,40
493926051,TNS1,3,40
494001531,TNS1,3,40
493924835,TNS1,3,40
494000870,TNS1,3,40
493923713,TNS1,3,40
494000896,TNS1,3,40
494000945,TNS1,3,40
493926054,TNS1,3,40
493925730,TNS1,3,40
493925905,TNS1,3,40
490612642,TNS1,3,40
493952208,TNS1,3,40
494003393,TNS1,3,40
493922055,TNS1,3,40
493925643,TNS1,3,40
493923254,TNS1,3,40
493945604,TNS1,3,40
493922569,TNS1,3,40
493924616,TNS1,3,40
493924237,TNS1,3,40
493923934,TNS1,3,40
494000900,TNS1,3,40
493925716,TNS1,3,40
494004279,TNS1,3,40
493948345,TNS1,3,40
491208796,TNS1,3,40
493923318,TNS1,3,40
493921702,TNS1,3,40
493923584,TNS1,3,40
493924601,TNS1,3,40
494001030,TNS1,3,40
493922502,TNS1,3,40
493924922,TNS1,3,40
494003667,TNS1,3,40
493924898,TNS1,3,40
494000561,TNS1,3,40
493924960,TNS1,3,40
491097783,TNS1,3,40
493925713,TNS1,3,40
494004927,TNS1,3,40
493924621,TNS1,3,40
493924218,TNS1,3,40
493933537,TNS1,3,40
493924044,TNS1,3,40
493923465,TNS1,3,40
493951676,TNS1,3,40
493921694,TNS1,3,40
493922460,TNS1,3,40
494000775,TNS1,3,40
494003343,TNS1,3,40
493922269,TNS1,3,40
493921407,TNS1,3,40
493925798,TNS1,3,40
493945535,TNS1,3,40
493618259,TNS1,3,40
494003540,TNS1,3,40
493952140,TNS1,3,40
493934051,TNS1,3,40
494001036,TNS1,3,40
493924362,TNS1,3,40
493921871,TNS1,3,40
493923523,TNS1,3,40
493926420,TNS1,3,40
493923270,TNS1,3,40
491161276,TNS1,3,40
493926493,TNS1,3,40
493922702,TNS1,3,40
493925962,TNS1,3,40
493926338,TNS1,3,40
493921728,TNS1,3,40
493923668,TNS1,3,40
493934661,TNS1,3,40
493924508,TNS1,3,40
493924886,TNS1,3,40
493921758,TNS1,3,40
494000620,TNS1,3,40
493924050,TNS1,3,40
494000727,TNS1,3,40
493947992,TNS1,3,40
493921512,TNS1,3,40
493921679,TNS1,3,40
490916871,TNS1,3,40
493925864,TNS1,3,40
493924725,TNS1,3,40
493922557,TNS1,3,40
493922817,TNS1,3,40
494004613,TNS1,3,40
493950365,TNS1,3,40
493948587,TNS1,3,40
493926822,TNS1,3,40
493925382,TNS1,3,40
493946238,TNS1,3,40
493948460,TNS1,3,40
491115879,TNS1,3,40
493925464,TNS1,3,40
493926191,TNS1,3,40
491439078,TNS1,3,40
493926386,TNS1,3,40
493924639,TNS1,3,40
493922588,TNS1,3,40
493933675,TNS1,3,40
493924145,TNS1,3,40
493922516,TNS1,3,40
493923661,TNS1,3,40
493926035,TNS1,3,40
493927088,TNS1,3,40
493929953,TNS1,3,40
493930950,TNS1,3,40
493932702,TNS1,3,40
493946646,TNS1,3,40
493922665,TNS1,3,40
493922542,TNS1,3,40
493923775,TNS1,3,40
493923983,TNS1,3,40
493924198,TNS1,3,40
493951866,TNS1,3,40
493924150,TNS1,3,40
493945483,TNS1,3,40
493924255,TNS1,3,40
493921461,TNS1,3,40
493947358,TNS1,3,40
493924322,TNS1,3,40
493926698,TNS1,3,40
493948487,TNS1,3,40
493925436,TNS1,3,40
493923096,TNS1,3,40
493948072,TNS1,3,40
493921460,TNS1,3,40
494003215,TNS1,3,40
493923574,TNS1,3,40
493925598,TNS1,3,40
493925766,TNS1,3,40
493925672,TNS1,3,40
493924646,TNS1,3,40
493925955,TNS1,3,40
493922672,TNS1,3,40
493947801,TNS1,3,40
493930819,TNS1,3,40
493923212,TNS1,3,40
493950711,TNS1,3,40
493923989,TNS1,3,40
493924581,TNS1,3,40
493925310,TNS1,3,40
493927506,TNS1,3,40
493927960,TNS1,3,40
493932028,TNS1,3,40
493934192,TNS1,3,40
493934890,TNS1,3,40
491231083,TNS1,3,40
493933116,TNS1,3,40
493924772,TNS1,3,40
493923213,TNS1,3,40
493924148,TNS1,3,40
493925791,TNS1,3,40
493921420,TNS1,3,40
493921982,TNS1,3,40
493922198,TNS1,3,40
493922575,TNS1,3,40
493922756,TNS1,3,40
493925103,TNS1,3,40
493926605,TNS1,3,40
493932485,TNS1,3,40
493932894,TNS1,3,40
490239130,TNS1,3,40
493933895,TNS1,3,40
494001004,TNS1,3,40
493926545,TNS1,3,40
493924486,TNS1,3,40
493923593,TNS1,3,40
493924903,TNS1,3,40
493931310,TNS1,3,40
493953606,TNS1,3,40
493926782,TNS1,3,40
494003830,TNS1,3,40
493925928,TNS1,3,40
493924230,TNS1,3,40
493932752,TNS1,3,40
493926668,TNS1,3,40
493930498,TNS1,3,40
493934800,TNS1,3,40
494003170,TNS1,3,40
493922062,TNS1,3,40
494000925,TNS1,3,40
494001789,TNS1,3,40
493924573,TNS1,3,40
493953527,TNS1,3,40
493934241,TNS1,3,40
493921367,TNS1,3,40
493925728,TNS1,3,40
494002883,TNS1,3,40
493925178,TNS1,3,40
493923400,TNS1,3,40
493925437,TNS1,3,40
493925038,TNS1,3,40
493925282,TNS1,3,40
493948923,TNS1,3,40
493925127,TNS1,3,40
493922618,TNS1,3,40
493924697,TNS1,3,40
493923062,TNS1,3,40
494002482,TNS1,3,40
494000618,TNS1,3,40
493928154,TNS1,3,40
491061211,TNS1,3,40
493922026,TNS1,3,40
493923132,TNS1,3,40
493923222,TNS1,3,40
493921508,TNS1,3,40
493925758,TNS1,3,40
493923944,TNS1,3,40
493948144,TNS1,3,40
493923406,TNS1,3,40
493947550,TNS1,3,40
493923329,TNS1,3,40
493931095,TNS1,3,40
493945135,TNS1,3,40
493923436,TNS1,3,40
493953535,TNS1,3,40
494000878,TNS1,3,40
494000932,TNS1,3,40
493923538,TNS1,3,40
493924550,TNS1,3,40
493931234,TNS1,3,40
491900194,TNS1,3,40
494000531,TNS1,3,40
491168048,TNS1,3,40
493924453,TNS1,3,40
493925124,TNS1,3,40
493949453,TNS1,3,40
493925560,TNS1,3,40
494000838,TNS1,3,40
494003011,TNS1,3,40
494000776,TNS1,3,40
493924895,TNS1,3,40
494000724,TNS1,3,40
493921560,TNS1,3,40
493925175,TNS1,3,40
493925233,TNS1,3,40
493947684,TNS1,3,40
493923089,TNS1,3,40
493934789,TNS1,3,40
494000629,TNS1,3,40
491469755,TNS1,3,40
493925918,TNS1,3,40
490863090,TNS1,3,40
493923259,TNS1,3,40
493922846,TNS1,3,40
493926248,TNS1,3,40
493924156,TNS1,3,40
493945631,TNS1,3,40
493923647,TNS1,3,40
494000610,TNS1,3,40
493922534,TNS1,3,40
493945788,TNS1,3,40
493923072,TNS1,3,40
493924069,TNS1,3,40
493925200,TNS1,3,40
493922514,TNS1,3,40
493923960,TNS1,3,40
490020701,TNS1,3,40
493924767,TNS1,3,40
493926145,TNS1,3,40
493926559,TNS1,3,40
493944868,TNS1,3,40
493923897,TNS1,3,40
493924306,TNS1,3,40
493922589,TNS1,3,40
493925471,TNS1,3,40
493925629,TNS1,3,40
493925216,TNS1,3,40
493926223,TNS1,3,40
493945088,TNS1,3,40
493921668,TNS1,3,40
493923361,TNS1,3,40
493931160,TNS1,3,40
493924820,TNS1,3,40
493926524,TNS1,3,40
493928303,TNS1,3,40
493925388,TNS1,3,40
494005133,TNS1,3,40
493922049,TNS1,3,40
493922259,TNS1,3,40
494002560,TNS1,3,40
493924068,TNS1,3,40
493922600,TNS1,3,40
494005683,TNS1,3,40
493924700,TNS1,3,40
493922595,TNS1,3,40
493949945,TNS1,3,40
493926297,TNS1,3,40
493923286,TNS1,3,40
493922003,TNS1,3,40
493925115,TNS1,3,40
493933363,TNS1,3,40
494001011,TNS1,3,40
493924919,TNS1,3,40
493924619,TNS1,3,40
493921503,TNS1,3,40
493922848,TNS1,3,40
493922205,TNS1,3,40
493952115,TNS1,3,40
493925753,TNS1,3,40
493926630,TNS1,3,40
493924905,TNS1,3,40
493925719,TNS1,3,40
493925785,TNS1,3,40
493925482,TNS1,3,40
493926745,TNS1,3,40
493922577,TNS1,3,40
493950965,TNS1,3,40
493925189,TNS1,3,40
494000680,TNS1,3,40
493925007,TNS1,3,40
493925454,TNS1,3,40
493922794,TNS1,3,40
493925455,TNS1,3,40
493926008,TNS1,3,40
493925258,TNS1,3,40
493924014,TNS1,3,40
493925232,TNS1,3,40
493946576,TNS1,3,40
493925079,TNS1,3,40
493929044,TNS1,3,40
493952265,TNS1,3,40
494006404,TNS1,3,40
493922200,TNS1,3,40
493922815,TNS1,3,40
494006134,TNS1,3,40
493926780,TNS1,3,40
491457978,TNS1,3,40
493923041,TNS1,3,40
493926546,TNS1,3,40
493923746,TNS1,3,40
493923728,TNS1,3,40
493925379,TNS1,3,40
493924853,TNS1,3,40
494000931,TNS1,3,40
493924304,TNS1,3,40
493925322,TNS1,3,40
493946394,TNS1,3,40
493925463,TNS1,3,40
493924781,TNS1,3,40
494000777,TNS1,3,40
493924964,TNS1,3,40
493947761,TNS1,3,40
493928620,TNS1,3,40
494003447,TNS1,3,40
493921775,TNS1,3,40
493946698,TNS1,3,40
493926549,TNS1,3,40
493922864,TNS1,3,40
493933859,TNS1,3,40
493922916,TNS1,3,40
491238125,TNS1,3,40
493931595,TNS1,3,40
493921996,TNS1,3,40
493923125,TNS1,3,40
493922446,TNS1,3,40
494002947,TNS1,3,40
493926166,TNS1,3,40
493949296,TNS1,3,40
493926319,TNS1,3,40
494000770,TNS1,3,40
493921984,TNS1,3,40
493922471,TNS1,3,40
493924493,TNS1,3,40
493922584,TNS1,3,40
493946496,TNS1,3,40
493922121,TNS1,3,40
493925720,TNS1,3,40
493931152,TNS1,3,40
493926268,TNS1,3,40
493924561,TNS1,3,40
493926292,TNS1,3,40
493922934,TNS1,3,40
493926019,TNS1,3,40
494000903,TNS1,3,40
493924406,TNS1,3,40
493921734,TNS1,3,40
493923499,TNS1,3,40
493925264,TNS1,3,40
493922393,TNS1,3,40
493925889,TNS1,3,40
493932378,TNS1,3,40
493925316,TNS1,3,40
493921944,TNS1,3,40
493928745,TNS1,3,40
491569346,TNS1,3,40
493922126,TNS1,3,40
493921385,TNS1,3,40
493934470,TNS1,3,40
493924524,TNS1,3,40
493923035,TNS1,3,40
490729085,TNS1,3,40
493925655,TNS1,3,40
493950382,TNS1,3,40
493922938,TNS1,3,40
493924626,TNS1,3,40
493933122,TNS1,3,40
493924600,TNS1,3,40
493923022,TNS1,3,40
493922225,TNS1,3,40
493924721,TNS1,3,40
493925227,TNS1,3,40
493952657,TNS1,3,40
493947595,TNS1,3,40
493922475,TNS1,3,40
494000572,TNS1,3,40
493925715,TNS1,3,40
493926024,TNS1,3,40
493924045,TNS1,3,40
493924225,TNS1,3,40
493923175,TNS1,3,40
494000571,TNS1,3,40
493925357,TNS1,3,40
493923470,TNS1,3,40
493924726,TNS1,3,40
493925773,TNS1,3,40
493924991,TNS1,3,40
493952736,TNS1,3,40
493925852,TNS1,3,40
493927547,TNS1,3,40
493923414,TNS1,3,40
493922772,TNS1,3,40
493924321,TNS1,3,40
493924332,TNS1,3,40
494000628,TNS1,3,40
493926574,TNS1,3,40
493948076,TNS1,3,40
493925123,TNS1,3,40
493924081,TNS1,3,40
493951973,TNS1,3,40
494000850,TNS1,3,40
493950199,TNS1,3,40
493926445,TNS1,3,40
494004919,TNS1,3,40
493926532,TNS1,3,40
493924743,TNS1,3,40
493925776,TNS1,3,40
494000926,TNS1,3,40
490896816,TNS1,3,40
493926041,TNS1,3,40
493922186,TNS1,3,40
493932071,TNS1,3,40
493934034,TNS1,3,40
493946552,TNS1,3,40
493983977,TNS1,3,40
494000865,TNS1,3,40
493924762,TNS1,3,40
493922801,TNS1,3,40
493923065,TNS1,3,40
493924643,TNS1,3,40
493933171,TNS1,3,40
493922553,TNS1,3,40
491097784,TNS1,3,40
493922787,TNS1,3,40
493925279,TNS1,3,40
493921321,TNS1,3,40
493926765,TNS1,3,40
493925854,TNS1,3,40
494000584,TNS1,3,40
494001436,TNS1,3,40
493951163,TNS1,3,40
493924948,TNS1,3,40
493926752,TNS1,3,40
493923888,TNS1,3,40
493925754,TNS1,3,40
493926633,TNS1,3,40
493922169,TNS1,3,40
493923913,TNS1,3,40
491390957,TNS1,3,40
493924695,TNS1,3,40
493923083,TNS1,3,40
493926844,TNS1,3,40
494001039,TNS1,3,40
493924654,TNS1,3,40
493928776,TNS1,3,40
493924760,TNS1,3,40
493925911,TNS1,3,40
493929520,TNS1,3,40
490729086,TNS1,3,40
494000973,TNS1,3,40
493926439,TNS1,3,40
493925903,TNS1,3,40
494000557,TNS1,3,40
493922493,TNS1,3,40
493925161,TNS1,3,40
493925313,TNS1,3,40
493922882,TNS1,3,40
493948606,TNS1,3,40
490038037,TNS1,3,40
493951568,TNS1,3,40
491389907,TNS1,3,40
493921358,TNS1,3,40
493926852,TNS1,3,40
493922563,TNS1,3,40
493922465,TNS1,3,40
493944724,TNS1,3,40
493924305,TNS1,3,40
493924438,TNS1,3,40
493924529,TNS1,3,40
493924702,TNS1,3,40
493926040,TNS1,3,40
493934574,TNS1,3,40
493921948,TNS1,3,40
493923793,TNS1,3,40
493921604,TNS1,3,40
493947861,TNS1,3,40
493924028,TNS1,3,40
493921915,TNS1,3,40
493925114,TNS1,3,40
493926242,TNS1,3,40
493944794,TNS1,3,40
494000687,TNS1,3,40
493923034,TNS1,3,40
493926151,TNS1,3,40
493926071,TNS1,3,40
493921974,TNS1,3,40
493929770,TNS1,3,40
491335480,TNS1,3,40
494000888,TNS1,3,40
493925184,TNS1,3,40
493948514,TNS1,3,40
493923055,TNS1,3,40
493926834,TNS1,3,40
493926683,TNS1,3,40
493952761,TNS1,3,40
493973694,TNS1,3,40
494005333,TNS1,3,40
493922051,TNS1,3,40
493925265,TNS1,3,40
493925176,TNS1,3,40
493921582,TNS1,3,40
493925358,TNS1,3,40
493926290,TNS1,3,40
494002808,TNS1,3,40
493924854,TNS1,3,40
493922875,TNS1,3,40
493953418,TNS1,3,40
493925485,TNS1,3,40
493922398,TNS1,3,40
494000752,TNS1,3,40
494000797,TNS1,3,40
494005149,TNS1,3,40
493923678,TNS1,3,40
492489042,TNS1,3,40
493923467,TNS1,3,40
493923320,TNS1,3,40
493922914,TNS1,3,40
493946152,TNS1,3,40
493923898,TNS1,3,40
493923902,TNS1,3,40
493947983,TNS1,3,40
493950108,TNS1,3,40
493922603,TNS1,3,40
493925192,TNS1,3,40
493930449,TNS1,3,40
493926340,TNS1,3,40
493925616,TNS1,3,40
493925366,TNS1,3,40
493923322,TNS1,3,40
493950106,TNS1,3,40
493931191,TNS1,3,40
493952434,TNS1,3,40
493925385,TNS1,3,40
493948584,TNS1,3,40
493923555,TNS1,3,40
493925244,TNS1,3,40
493922952,TNS1,3,40
493922539,TNS1,3,40
493921910,TNS1,3,40
493922805,TNS1,3,40
493924967,TNS1,3,40
493922698,TNS1,3,40
493922504,TNS1,3,40
494005280,TNS1,3,40
493921807,TNS1,3,40
493925431,TNS1,3,40
493945021,TNS1,3,40
493921362,TNS1,3,40
493932381,TNS1,3,40
493924833,TNS1,3,40
493948031,TNS1,3,40
493949809,TNS1,3,40
493931717,TNS1,3,40
493925121,TNS1,3,40
493926033,TNS1,3,40
493924682,TNS1,3,40
493922590,TNS1,3,40
493923601,TNS1,3,40
493926628,TNS1,3,40
493924006,TNS1,3,40
493921614,TNS1,3,40
493950008,TNS1,3,40
493924963,TNS1,3,40
493925372,TNS1,3,40
493924144,TNS1,3,40
493923103,TNS1,3,40
490575437,TNS1,3,40
494002488,TNS1,3,40
493945988,TNS1,3,40
493926284,TNS1,3,40
493926147,TNS1,3,40
491701675,TNS1,3,40
493922867,TNS1,3,40
494000766,TNS1,3,40
493921907,TNS1,3,40
493926610,TNS1,3,40
494000835,TNS1,3,40
494000685,TNS1,3,40
493930353,TNS1,3,40
493932895,TNS1,3,40
493924251,TNS1,3,40
494006023,TNS1,3,40
493922863,TNS1,3,40
493953517,TNS1,3,40
493924842,TNS1,3,40
493921663,TNS1,3,40
493921332,TNS1,3,40
493921716,TNS1,3,40
493921717,TNS1,3,40
493921865,TNS1,3,40
493922006,TNS1,3,40
493924674,TNS1,3,40
493925252,TNS1,3,40
493925412,TNS1,3,40
493925432,TNS1,3,40
493925593,TNS1,3,40
493925953,TNS1,3,40
493927989,TNS1,3,40
493931288,TNS1,3,40
493932845,TNS1,3,40
493949539,TNS1,3,40
493950427,TNS1,3,40
493921366,TNS1,3,40
493921349,TNS1,3,40
493922984,TNS1,3,40
493927333,TNS1,3,40
493929771,TNS1,3,40
493925835,TNS1,3,40
493926002,TNS1,3,40
491642326,TNS1,3,40
493923955,TNS1,3,40
493921844,TNS1,3,40
493923435,TNS1,3,40
493924310,TNS1,3,40
493923264,TNS1,3,40
493931251,TNS1,3,40
494001924,TNS1,3,40
490105007,TNS1,3,40
493925551,TNS1,3,40
493923046,TNS1,3,40
493952584,TNS1,3,40
493922626,TNS1,3,40
493925725,TNS1,3,40
493924248,TNS1,3,40
493925843,TNS1,3,40
493934125,TNS1,3,40
493924173,TNS1,3,40
493921686,TNS1,3,40
493921661,TNS1,3,40
493923881,TNS1,3,40
493926112,TNS1,3,40
493922994,TNS1,3,40
493952446,TNS1,3,40
494000906,TNS1,3,40
493923981,TNS1,3,40
493925277,TNS1,3,40
490927165,TNS1,3,40
494004255,TNS1,3,40
493926269,TNS1,3,40
493921677,TNS1,3,40
493921727,TNS1,3,40
493922237,TNS1,3,40
493924162,TNS1,3,40
493925218,TNS1,3,40
493926548,TNS1,3,40
493934421,TNS1,3,40
493922090,TNS1,3,40
493921680,TNS1,3,40
493930226,TNS1,3,40
493926446,TNS1,3,40
493925565,TNS1,3,40
493922403,TNS1,3,40
494002540,TNS1,3,40
493924916,TNS1,3,40
493922376,TNS1,3,40
493923577,TNS1,3,40
493922717,TNS1,3,40
493950846,TNS1,3,40
493925015,TNS1,3,40
493933600,TNS1,3,40
493924986,TNS1,3,40
494000721,TNS1,3,40
493929239,TNS1,3,40
493922423,TNS1,3,40
493925349,TNS1,3,40
493931520,TNS1,3,40
493922271,TNS1,3,40
493923029,TNS1,3,40
490572693,TNS1,3,40
491628410,TNS1,3,40
493934665,TNS1,3,40
493947643,TNS1,3,40
493924917,TNS1,3,40
493922127,TNS1,3,40
493921875,TNS1,3,40
493925112,TNS1,3,40
493921488,TNS1,3,40
493924224,TNS1,3,40
493924267,TNS1,3,40
493924818,TNS1,3,40
493925286,TNS1,3,40
493925899,TNS1,3,40
493926139,TNS1,3,40
493929614,TNS1,3,40
493929970,TNS1,3,40
493931637,TNS1,3,40
493932689,TNS1,3,40
493933803,TNS1,3,40
493934097,TNS1,3,40
493947790,TNS1,3,40
493950594,TNS1,3,40
494002704,TNS1,3,40
494007297,TNS1,3,40
494020436,TNS1,3,40
494005900,TNS1,3,40
493925410,TNS1,3,40
493921957,TNS1,3,40
493948757,TNS1,3,40
493946181,TNS1,3,40
493926016,TNS1,3,40
493922981,TNS1,3,40
493924046,TNS1,3,40
493925610,TNS1,3,40
494028077,TNS1,3,40
493922931,TNS1,3,40
493921753,TNS1,3,40
493922996,TNS1,3,40
491129062,TNS1,3,40
493926502,TNS1,3,40
493922280,TNS1,3,40
493933529,TNS1,3,40
493924880,TNS1,3,40
493922694,TNS1,3,40
493923422,TNS1,3,40
493924351,TNS1,3,40
493926713,TNS1,3,40
493922368,TNS1,3,40
493948396,TNS1,3,40
494000516,TNS1,3,40
493922059,TNS1,3,40
493924648,TNS1,3,40
493921347,TNS1,3,40
493924256,TNS1,3,40
494001795,TNS1,3,40
493924611,TNS1,3,40
493926385,TNS1,3,40
493922572,TNS1,3,40
493922313,TNS1,3,40
493923232,TNS1,3,40
493923976,TNS1,3,40
493924295,TNS1,3,40
493925248,TNS1,3,40
493925793,TNS1,3,40
493945672,TNS1,3,40
493950833,TNS1,3,40
493924665,TNS1,3,40
493924887,TNS1,3,40
493932936,TNS1,3,40
493928323,TNS1,3,40
494000556,TNS1,3,40
493921811,TNS1,3,40
493924444,TNS1,3,40
494001038,TNS1,3,40
493933663,TNS1,3,40
493921643,TNS1,3,40
493924605,TNS1,3,40
493924446,TNS1,3,40
493921930,TNS1,3,40
493928096,TNS1,3,40
493926526,TNS1,3,40
493922077,TNS1,3,40
494006029,TNS1,3,40
493922350,TNS1,3,40
493925750,TNS1,3,40
494000819,TNS1,3,40
490003860,TNS1,3,40
493946429,TNS1,3,40
493924662,TNS1,3,40
493947642,TNS1,3,40
493944802,TNS1,3,40
493925548,TNS1,3,40
493948083,TNS1,3,40
493923704,TNS1,3,40
493922219,TNS1,3,40
493921376,TNS1,3,40
493921391,TNS1,3,40
493922009,TNS1,3,40
493921517,TNS1,3,40
493927511,TNS1,3,40
493947445,TNS1,3,40
493922128,TNS1,3,40
493933142,TNS1,3,40
493924828,TNS1,3,40
494001027,TNS1,3,40
493926173,TNS1,3,40
493931518,TNS1,3,40
494003008,TNS1,3,40
493925563,TNS1,3,40
493924048,TNS1,3,40
493923161,TNS1,3,40
493924274,TNS1,3,40
494000601,TNS1,3,40
493922573,TNS1,3,40
493926335,TNS1,3,40
493921443,TNS1,3,40
493926484,TNS1,3,40
493924063,TNS1,3,40
490792433,TNS1,3,40
493926570,TNS1,3,40
493946316,TNS1,3,40
493947575,TNS1,3,40
493947645,TNS1,3,40
493925497,TNS1,3,40
493925417,TNS1,3,40
494003435,TNS1,3,40
493924560,TNS1,3,40
493924712,TNS1,3,40
493926478,TNS1,3,40
494001875,TNS1,3,40
493947177,TNS1,3,40
493924871,TNS1,3,40
493923719,TNS1,3,40
493952076,TNS1,3,40
493923682,TNS1,3,40
493924834,TNS1,3,40
493945691,TNS1,3,40
493925495,TNS1,3,40
493921502,TNS1,3,40
494000875,TNS1,3,40
493921672,TNS1,3,40
493921904,TNS1,3,40
493953442,TNS1,3,40
493921651,TNS1,3,40
493945035,TNS1,3,40
493921671,TNS1,3,40
493925376,TNS1,3,40
493948575,TNS1,3,40
493922115,TNS1,3,40
493944819,TNS1,3,40
493923106,TNS1,3,40
493926482,TNS1,3,40
493922181,TNS1,3,40
493925506,TNS1,3,40
493921600,TNS1,3,40
493932933,TNS1,3,40
493951869,TNS1,3,40
490130949,TNS1,3,40
493925567,TNS1,3,40
493933120,TNS1,3,40
493924582,TNS1,3,40
493923617,TNS1,3,40
493926768,TNS1,3,40
493923660,TNS1,3,40
493930597,TNS1,3,40
493949093,TNS1,3,40
493921992,TNS1,3,40
493922050,TNS1,3,40
493924318,TNS1,3,40
493922260,TNS1,3,40
494000760,TNS1,3,40
493924669,TNS1,3,40
493921481,TNS1,3,40
494000791,TNS1,3,40
493934892,TNS1,3,40
493924579,TNS1,3,40
493921826,TNS1,3,40
493923048,TNS1,3,40
493923829,TNS1,3,40
493947461,TNS1,3,40
494002199,TNS1,3,40
491420394,TNS1,3,40
493921338,TNS1,3,40
494000928,TNS1,3,40
493925479,TNS1,3,40
493925952,TNS1,3,40
493945097,TNS1,3,40
493933674,TNS1,3,40
493925670,TNS1,3,40
493923409,TNS1,3,40
494005224,TNS1,3,40
494000558,TNS1,3,40
493923741,TNS1,3,40
493945895,TNS1,3,40
493921428,TNS1,3,40
493921593,TNS1,3,40
493921991,TNS1,3,40
493922004,TNS1,3,40
493922709,TNS1,3,40
493922933,TNS1,3,40
493924418,TNS1,3,40
493925937,TNS1,3,40
493926288,TNS1,3,40
493929749,TNS1,3,40
493936557,TNS1,3,40
493941599,TNS1,3,40
493945541,TNS1,3,40
493947566,TNS1,3,40
493953605,TNS1,3,40
493925225,TNS1,3,40
493927272,TNS1,3,40
493926558,TNS1,3,40
493953526,TNS1,3,40
493928721,TNS1,3,40
493925484,TNS1,3,40
493947594,TNS1,3,40
493923462,TNS1,3,40
493946938,TNS1,3,40
493951561,TNS1,3,40
493926604,TNS1,3,40
493924570,TNS1,3,40
493921333,TNS1,3,40
493924796,TNS1,3,40
493948790,TNS1,3,40
493924146,TNS1,3,40
493921398,TNS1,3,40
494002885,TNS1,3,40
493946839,TNS1,3,40
493925566,TNS1,3,40
494008797,TNS1,3,40
493921743,TNS1,3,40
493923947,TNS1,3,40
493944537,TNS1,3,40
494002490,TNS1,3,40
493924423,TNS1,3,40
493934796,TNS1,3,40
493926042,TNS1,3,40
493922797,TNS1,3,40
492490598,TNS1,3,40
493922157,TNS1,3,40
493924258,TNS1,3,40
494000754,TNS1,3,40
493945740,TNS1,3,40
493926592,TNS1,3,40
493926441,TNS1,3,40
491697203,TNS1,3,40
493947911,TNS1,3,40
493925301,TNS1,3,40
493922783,TNS1,3,40
493923667,TNS1,3,40
491092337,TNS1,3,40
493922031,TNS1,3,40
493922484,TNS1,3,40
493923316,TNS1,3,40
493924344,TNS1,3,40
493925197,TNS1,3,40
493925211,TNS1,3,40
493925634,TNS1,3,40
493928224,TNS1,3,40
493945606,TNS1,3,40
493948088,TNS1,3,40
493950978,TNS1,3,40
493951789,TNS1,3,40
493965587,TNS1,3,40
494002049,TNS1,3,40
494004338,TNS1,3,40
494006839,TNS1,3,40
494031891,TNS1,3,40
493921798,TNS1,3,40
494003289,TNS1,3,40
493921914,TNS1,3,40
493923307,TNS1,3,40
493924049,TNS1,3,40
493924811,TNS1,3,40
493926124,TNS1,3,40
493927716,TNS1,3,40
493932659,TNS1,3,40
493946166,TNS1,3,40
493950966,TNS1,3,40
493924121,TNS1,3,40
493921421,TNS1,3,40
493934060,TNS1,3,40
494000902,TNS1,3,40
493932080,TNS1,3,40
494003249,TNS1,3,40
493926089,TNS1,3,40
493923867,TNS1,3,40
493923026,TNS1,3,40
494000769,TNS1,3,40
494005329,TNS1,3,40
493952420,TNS1,3,40
493932273,TNS1,3,40
493922687,TNS1,3,40
493925396,TNS1,3,40
493922352,TNS1,3,40
493923063,TNS1,3,40
493929091,TNS1,3,40
493934160,TNS1,3,40
493948857,TNS1,3,40
493922532,TNS1,3,40
493922244,TNS1,3,40
493926241,TNS1,3,40
494000711,TNS1,3,40
494004282,TNS1,3,40
493931130,TNS1,3,40
493923446,TNS1,3,40
493945666,TNS1,3,40
493946443,TNS1,3,40
493947644,TNS1,3,40
493930424,TNS1,3,40
494002204,TNS1,3,40
